pdf_name,page_num,block_id,age,age_confidence,gender,gender_confidence
BoothVoterList_A4_Ward_9_Booth_4.pdf,1,rectangle_25,NULL,0.0402,F,0.7464
BoothVoterList_A4_Ward_9_Booth_4.pdf,1,rectangle_26,44,0.5849,M,0.7034
BoothVoterList_A4_Ward_9_Booth_4.pdf,1,rectangle_27,62,0.6917,F,0.6446
BoothVoterList_A4_Ward_9_Booth_4.pdf,1,rectangle_28,30,0.5519,M,0.716
BoothVoterList_A4_Ward_9_Booth_4.pdf,1,rectangle_29,58,0.6709,M,0.6579
BoothVoterList_A4_Ward_9_Booth_4.pdf,1,rectangle_30,53,0.6394,F,0.5812
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_1,50,0.6745,M,0.6941
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_2,NULL,0.0427,M,0.6457
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_3,61,0.7207,F,0.6314
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_4,38,0.6013,M,0.7505
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_5,62,0.7023,M,0.6912
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_6,52,0.6615,F,0.686
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_7,NULL,0.0882,F,0.6889
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_8,69,0.6373,M,0.642
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_9,81,0.7386,F,0.6044
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_10,53,0.726,M,0.7675
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_11,NULL,0.0678,M,0.7087
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_12,46,0.5667,F,0.6346
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_13,56,0.6014,M,0.7141
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_14,82,0.582,M,0.6646
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_15,NULL,0.0395,F,0.7235
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_16,57,0.572,M,0.6835
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_17,49,0.5624,F,0.6671
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_18,85,0.5681,M,0.6478
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_19,76,0.6081,F,0.6333
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_20,65,0.6629,M,0.6876
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_21,57,0.6691,M,0.7217
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_22,56,0.5878,F,0.6944
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_23,50,0.5859,F,0.6359
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_24,35,0.6761,M,0.669
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_25,32,0.5147,F,0.7464
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_26,29,0.6902,M,0.7034
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_27,87,0.6876,F,0.6446
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_28,NULL,0.0334,M,0.716
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_29,71,0.6988,F,0.6012
BoothVoterList_A4_Ward_9_Booth_4.pdf,2,rectangle_30,NULL,0.0535,M,0.6744
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_1,NULL,0.0516,M,0.6941
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_2,64,0.6557,F,0.6596
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_3,46,0.6403,M,0.6565
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_4,NULL,0.0354,M,0.7505
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_5,41,0.69,M,0.6912
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_6,40,0.5812,F,0.686
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_7,46,0.5718,F,0.6889
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_8,78,0.6023,F,0.6263
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_9,52,0.6645,M,0.6748
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_10,42,0.6141,F,0.7365
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_11,61,0.7039,M,0.7087
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_12,57,0.6325,F,0.6346
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_13,49,0.562,M,0.7141
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_14,76,0.6587,M,0.6646
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_15,NULL,0.0335,M,0.6827
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_16,45,0.5819,M,0.6835
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_17,42,0.5422,M,0.6363
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_18,41,0.6847,F,0.6373
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_19,39,0.5979,F,0.6333
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_20,76,0.5501,F,0.721
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_21,45,0.6205,M,0.7217
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_22,NULL,0.0335,M,0.681
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_23,39,0.6447,M,0.6382
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_24,37,0.6695,F,0.6136
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_25,36,0.5445,F,0.7464
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_26,32,0.6706,F,0.6698
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_27,31,0.6164,M,0.7268
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_28,60,0.6507,M,0.716
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_29,NULL,0.0616,F,0.6012
BoothVoterList_A4_Ward_9_Booth_4.pdf,3,rectangle_30,76,0.6229,M,0.6744
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_1,66,0.5877,F,0.7149
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_2,42,0.5232,M,0.6457
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_3,34,0.5881,F,0.6314
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_4,42,0.5732,F,0.7812
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_5,72,0.6296,M,0.6912
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_6,67,0.6413,F,0.686
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_7,NULL,0.0342,M,0.6913
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_8,71,0.6652,F,0.6263
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_9,43,0.6293,F,0.6044
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_10,40,0.6232,M,0.7675
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_11,NULL,0.0159,M,0.7087
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_12,64,0.6529,F,0.6346
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_13,45,0.5757,M,0.7141
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_14,40,0.587,M,0.6646
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_15,38,0.6126,F,0.7235
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_16,66,0.5967,F,0.7249
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_17,38,0.5611,F,0.6671
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_18,NULL,0.0538,M,0.6478
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_19,41,0.6557,M,0.7437
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_20,67,0.5951,M,0.6876
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_21,59,0.6628,F,0.5536
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_22,41,0.6427,M,0.681
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_23,60,0.594,M,0.6382
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_24,52,0.6804,F,0.6136
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_25,30,0.5591,M,0.7648
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_26,64,0.5976,M,0.7034
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_27,57,0.6377,F,0.6446
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_28,71,0.6247,M,0.716
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_29,62,0.6527,F,0.6012
BoothVoterList_A4_Ward_9_Booth_4.pdf,4,rectangle_30,34,0.599,M,0.6744
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_1,28,0.5722,M,0.6941
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_2,65,0.6806,M,0.6457
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_3,59,0.6385,F,0.6314
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_4,42,0.5732,M,0.7505
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_5,39,0.6109,M,0.6912
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_6,59,0.6666,M,0.7275
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_7,53,0.7073,F,0.6889
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_8,30,0.5655,M,0.642
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_9,45,0.6268,M,0.6748
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_10,NULL,0.028,F,0.7365
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_11,68,0.6639,M,0.7087
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_12,60,0.6403,F,0.6346
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_13,26,0.5659,M,0.7141
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_14,42,0.5185,F,0.7416
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_15,54,0.6157,M,0.6827
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_16,50,0.694,F,0.7249
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_17,48,0.6224,M,0.6363
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_18,31,0.6578,F,0.6373
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_19,31,0.6198,F,0.6333
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_20,NULL,0.7054,F,0.721
BoothVoterList_A4_Ward_9_Booth_4.pdf,5,rectangle_21,NULL,0.1716,M,0.4237
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_1,33,0.5007,F,0.7149
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_2,58,0.6475,F,0.6596
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_3,35,0.5742,M,0.6565
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_4,NULL,0.0354,F,0.7812
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_5,NULL,0.0845,F,0.7131
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_6,31,0.6881,F,0.686
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_7,25,0.5682,M,0.6913
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_8,44,0.5689,F,0.6263
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_9,39,0.689,F,0.6044
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_10,67,0.5211,M,0.7675
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_11,65,0.6379,F,0.6648
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_12,NULL,0.0782,M,0.7348
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_13,30,0.5629,F,0.805
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_14,33,0.5527,F,0.7416
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_15,NULL,0.0813,F,0.7235
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_16,53,0.6239,M,0.6835
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_17,48,0.6224,F,0.6671
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_18,22,0.5479,M,0.6478
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_19,NULL,0.0831,M,0.7437
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_20,76,0.5501,M,0.6876
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_21,72,0.5788,F,0.5536
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_22,46,0.5728,M,0.681
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_23,NULL,0.0639,M,0.6382
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_24,30,0.6155,F,0.6136
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_25,NULL,0.0181,F,0.7464
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_26,55,0.6468,M,0.7034
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_27,48,0.5942,F,0.6446
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_28,50,0.6547,F,0.6621
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_29,72,0.5746,M,0.6579
BoothVoterList_A4_Ward_9_Booth_4.pdf,7,rectangle_30,65,0.6079,F,0.5812
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_1,64,0.6225,M,0.6941
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_2,NULL,0.0637,F,0.6596
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_3,34,0.5881,F,0.6314
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_4,33,0.6006,F,0.7812
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_5,67,0.5578,M,0.6912
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_6,58,0.6363,F,0.686
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_7,26,0.5997,M,0.6913
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_8,31,0.6836,F,0.6263
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_9,30,0.6212,F,0.6044
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_10,33,0.6529,F,0.7365
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_11,NULL,0.0397,F,0.6648
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_12,42,0.6446,M,0.7348
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_13,34,0.5788,M,0.7141
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_14,36,0.6042,M,0.6646
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_15,35,0.5862,F,0.7235
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_16,34,0.539,M,0.6835
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_17,34,0.5593,F,0.6671
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_18,43,0.5615,M,0.6478
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_19,42,0.6163,F,0.6333
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_20,39,0.6079,F,0.721
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_21,NULL,0.0445,F,0.5536
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_22,41,0.6427,F,0.6944
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_23,49,0.6036,F,0.6359
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_24,NULL,0.0855,F,0.6136
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_25,NULL,0.0318,M,0.7648
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_26,42,0.6104,F,0.6698
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_27,32,0.5642,F,0.6446
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_28,26,0.603,M,0.716
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_29,31,0.5984,F,0.6012
BoothVoterList_A4_Ward_9_Booth_4.pdf,6,rectangle_30,26,0.5794,F,0.5812
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_1,43,0.5717,M,0.6941
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_2,43,0.5025,F,0.6596
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_3,NULL,0.0465,F,0.6314
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_4,45,0.5716,F,0.7812
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_5,NULL,0.0446,F,0.7131
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_6,72,0.5798,M,0.7275
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_7,67,0.5183,F,0.6889
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_8,41,0.6303,M,0.642
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_9,40,0.5559,M,0.6748
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_10,42,0.6141,F,0.7365
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_11,31,0.7004,F,0.6648
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_12,29,0.6611,F,0.6346
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_13,98,0.668,F,0.805
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_14,73,0.604,F,0.7416
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_15,48,0.5914,M,0.6827
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_16,NULL,0.0383,F,0.7249
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_17,38,0.5611,F,0.6671
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_18,35,0.5746,M,0.6478
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_19,34,0.5769,M,0.7437
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_20,59,0.6519,F,0.721
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_21,36,0.6436,M,0.7217
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_22,NULL,0.0353,M,0.681
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_23,35,0.6581,F,0.6359
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_24,64,0.653,M,0.669
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_25,58,0.6887,F,0.7464
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_26,35,0.6731,M,0.7034
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_27,68,0.6545,F,0.6446
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_28,46,0.5567,M,0.716
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_29,72,0.5746,M,0.6579
BoothVoterList_A4_Ward_9_Booth_4.pdf,8,rectangle_30,65,0.6079,F,0.5812
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_1,43,0.5717,M,0.6941
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_2,41,0.6396,M,0.6457
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_3,NULL,0.0945,F,0.6314
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_4,67,0.4978,M,0.7505
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_5,60,0.6145,F,0.7131
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_6,42,0.6046,M,0.7275
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_7,38,0.6992,M,0.6913
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_8,56,0.5923,F,0.6263
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_9,32,0.6808,F,0.6044
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_10,39,0.6584,M,0.7675
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_11,36,0.5922,F,0.6648
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_12,32,0.7056,M,0.7348
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_13,NULL,0.0189,M,0.7141
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_14,68,0.6858,F,0.7416
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_15,NULL,0.0553,M,0.6827
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_16,41,0.6414,F,0.7249
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_17,67,0.5815,M,0.6363
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_18,60,0.6284,F,0.6373
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_19,57,0.56,M,0.7437
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_20,41,0.6745,M,0.6876
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_21,73,0.5789,M,0.7217
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_22,68,0.6244,F,0.6944
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_23,60,0.594,M,0.6382
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_24,52,0.6804,F,0.6136
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_25,32,0.5147,M,0.7648
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_26,NULL,0.063,M,0.7034
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_27,52,0.6677,F,0.6446
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_28,48,0.6521,F,0.6621
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_29,32,0.5273,M,0.6579
BoothVoterList_A4_Ward_9_Booth_4.pdf,9,rectangle_30,31,0.6618,F,0.5812
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_1,69,0.6221,M,0.6941
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_2,62,0.6644,F,0.6596
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_3,41,0.6606,M,0.6565
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_4,67,0.4978,M,0.7505
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_5,62,0.7023,F,0.7131
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_6,62,0.6629,F,0.686
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_7,36,0.6021,M,0.6913
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_8,34,0.5964,M,0.642
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_9,93,0.6468,M,0.6748
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_10,87,0.6891,F,0.7365
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_11,69,0.6201,M,0.7087
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_12,61,0.6402,F,0.6346
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_13,41,0.5824,M,0.7141
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_14,NULL,0.0181,M,0.6646
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_15,67,0.6539,F,0.7235
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_16,39,0.5403,M,0.6835
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_17,82,0.6251,F,0.6671
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_18,62,0.701,M,0.6478
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_19,57,0.56,M,0.7437
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_20,52,0.7132,F,0.721
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_21,59,0.6628,M,0.7217
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_22,55,0.594,M,0.681
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_23,NULL,0.0419,F,0.6359
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_24,NULL,0.0418,F,0.6136
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_25,35,0.572,F,0.7464
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_26,41,0.6435,M,0.7034
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_27,80,0.6843,M,0.7268
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_28,62,0.6361,F,0.6621
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_29,43,0.5437,M,0.6579
BoothVoterList_A4_Ward_9_Booth_4.pdf,10,rectangle_30,NULL,0.0457,M,0.6744
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_1,43,0.5717,M,0.6941
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_2,63,0.5848,M,0.6457
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_3,67,0.6682,F,0.6314
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_4,37,0.4704,M,0.7505
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_5,32,0.6744,M,0.6912
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_6,72,0.5798,M,0.7275
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_7,NULL,0.0882,F,0.6889
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_8,56,0.5923,M,0.642
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_9,52,0.6645,F,0.6044
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_10,50,0.6635,F,0.7365
BoothVoterList_A4_Ward_9_Booth_4.pdf,11,rectangle_11,48,0.5917,M,0.7087
